Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q92541|RTF1_HUMAN	Q92541	RTF1_HUMAN	RTF1	710	Homo sapiens OX=9606	RNA polymerase-associated protein RTF1 homolog 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	1	1	1	19692.574	19692.574	19692.574			
sp|Q92552|RT27_HUMAN	Q92552	RT27_HUMAN	MRPS27	414	Homo sapiens OX=9606	28S ribosomal protein S27, mitochondrial 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	15270.802	15270.802	15270.802			
sp|Q9NTJ3|SMC4_HUMAN	Q9NTJ3	SMC4_HUMAN	SMC4	1288	Homo sapiens OX=9606	Structural maintenance of chromosomes protein 4 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	6210.9614	6210.9614	6210.9614	1M(15.9949)		
sp|Q9UNF0|PACN2_HUMAN	Q9UNF0	PACN2_HUMAN	PACSIN2	486	Homo sapiens OX=9606	Protein kinase C and casein kinase substrate in neurons protein 2 	1:Experimental evidence at protein level	0.9881	0.9988	1	1	1	2	2	2	20599.582	20599.582	20599.582			
sp|O00712|NFIB_HUMAN	O00712	NFIB_HUMAN	NFIB	420	Homo sapiens OX=9606	Nuclear factor 1 B-type 	1:Experimental evidence at protein level	0.9872	0.9987	1	0	1	1	0	1	26262.29	0	26262.29			sp|P08651|NFIC_HUMAN, sp|Q12857|NFIA_HUMAN, sp|Q14938|NFIX_HUMAN
sp|O43447|PPIH_HUMAN	O43447	PPIH_HUMAN	PPIH	177	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase H 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	67596.85	67596.85	67596.85	9M(15.9949)		
sp|O75352|MPU1_HUMAN	O75352	MPU1_HUMAN	MPDU1	247	Homo sapiens OX=9606	Mannose-P-dolichol utilization defect 1 protein 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	12787.328	12787.328	12787.328	N-term(42.0106)		
sp|P00491|PNPH_HUMAN	P00491	PNPH_HUMAN	PNP	289	Homo sapiens OX=9606	Purine nucleoside phosphorylase 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	21562.172	21562.172	21562.172	3M(15.9949)		
sp|P20231|TRYB2_HUMAN	P20231	TRYB2_HUMAN	TPSB2	275	Homo sapiens OX=9606	Tryptase beta-2 	1:Experimental evidence at protein level	0.9872	0.9987	1	0	1	1	0	1	17273.916	0	17273.916			sp|Q15661|TRYB1_HUMAN
sp|P36873|PP1G_HUMAN	P36873	PP1G_HUMAN	PPP1CC	323	Homo sapiens OX=9606	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	3	3	3	25948.844	25948.844	25948.844			
sp|P61224|RAP1B_HUMAN	P61224	RAP1B_HUMAN	RAP1B	184	Homo sapiens OX=9606	Ras-related protein Rap-1b 	1:Experimental evidence at protein level	0.9872	0.9987	1	0	1	1	0	1	44733.73	0	44733.73			sp|P62834|RAP1A_HUMAN
sp|P62857|RS28_HUMAN	P62857	RS28_HUMAN	RPS28	69	Homo sapiens OX=9606	40S ribosomal protein S28 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	2	2	2	17179.068	17179.068	17179.068	4M(15.9949)		
sp|Q13523|PRP4B_HUMAN	Q13523	PRP4B_HUMAN	PRPF4B	1007	Homo sapiens OX=9606	Serine/threonine-protein kinase PRP4 homolog 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	9276.014	9276.014	9276.014	N-term(42.0106)		
sp|Q6P1A2|MBOA5_HUMAN	Q6P1A2	MBOA5_HUMAN	LPCAT3	487	Homo sapiens OX=9606	Lysophospholipid acyltransferase 5 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	2	2	2	41031.895	41031.895	41031.895			
sp|Q9BS40|LXN_HUMAN	Q9BS40	LXN_HUMAN	LXN	222	Homo sapiens OX=9606	Latexin 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	7779.8535	7779.8535	7779.8535			
sp|Q9NWU5|RM22_HUMAN	Q9NWU5	RM22_HUMAN	MRPL22	206	Homo sapiens OX=9606	39S ribosomal protein L22, mitochondrial 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	1	1	1	28233.371	28233.371	28233.371			
sp|Q9NY12|GAR1_HUMAN	Q9NY12	GAR1_HUMAN	GAR1	217	Homo sapiens OX=9606	H/ACA ribonucleoprotein complex subunit 1 	1:Experimental evidence at protein level	0.9872	0.9987	1	1	1	3	3	3	12711.941	12711.941	12711.941			
sp|A0A0C4DH31|HV118_HUMAN	A0A0C4DH31	HV118_HUMAN	IGHV1-18	117	Homo sapiens OX=9606	Immunoglobulin heavy variable 1-18 	3:Protein inferred from homology	0.9862	0.9986	1	0	1	1	0	1	10719.66	0	10719.66	9C(57.0214)		sp|P23083|HV102_HUMAN
sp|O00182|LEG9_HUMAN	O00182	LEG9_HUMAN	LGALS9	355	Homo sapiens OX=9606	Galectin-9 	1:Experimental evidence at protein level	0.9862	0.9986	1	0	1	1	0	1	29879.707	0	29879.707			sp|Q3B8N2|LEG9B_HUMAN, sp|Q6DKI2|LEG9C_HUMAN
sp|O75351|VPS4B_HUMAN	O75351	VPS4B_HUMAN	VPS4B	444	Homo sapiens OX=9606	Vacuolar protein sorting-associated protein 4B 	1:Experimental evidence at protein level	0.9862	0.9986	1	0	1	5	0	5	13701.3955	0	13701.3955			sp|Q6PIW4|FIGL1_HUMAN, sp|Q9UN37|VPS4A_HUMAN
sp|P40306|PSB10_HUMAN	P40306	PSB10_HUMAN	PSMB10	273	Homo sapiens OX=9606	Proteasome subunit beta type-10 	1:Experimental evidence at protein level	0.9862	0.9986	1	1	1	1	1	1	40980.07	40980.07	40980.07			
sp|P42285|MTREX_HUMAN	P42285	MTREX_HUMAN	MTREX	1042	Homo sapiens OX=9606	Exosome RNA helicase MTR4 	1:Experimental evidence at protein level	0.9862	0.9986	1	1	1	1	1	1	21354.037	21354.037	21354.037			
sp|Q6PKG0|LARP1_HUMAN	Q6PKG0	LARP1_HUMAN	LARP1	1096	Homo sapiens OX=9606	La-related protein 1 	1:Experimental evidence at protein level	0.9862	0.9986	1	1	1	1	1	1	0	0	0			
sp|Q9UIA9|XPO7_HUMAN	Q9UIA9	XPO7_HUMAN	XPO7	1087	Homo sapiens OX=9606	Exportin-7 	1:Experimental evidence at protein level	0.9862	0.9986	1	1	1	2	2	2	22118.82	22118.82	22118.82			
sp|Q9Y673|ALG5_HUMAN	Q9Y673	ALG5_HUMAN	ALG5	324	Homo sapiens OX=9606	Dolichyl-phosphate beta-glucosyltransferase 	1:Experimental evidence at protein level	0.9862	0.9986	1	1	1	1	1	1	28795.508	28795.508	28795.508			
sp|Q9ULW0|TPX2_HUMAN	Q9ULW0	TPX2_HUMAN	TPX2	747	Homo sapiens OX=9606	Targeting protein for Xklp2 	1:Experimental evidence at protein level	0.9858	0.9825	2	2	2	3	3	3	25531.557	25531.557	25531.557	2M(15.9949)		
sp|P07602|SAP_HUMAN	P07602	SAP_HUMAN	PSAP	524	Homo sapiens OX=9606	Prosaposin 	1:Experimental evidence at protein level	0.9857	0.9591	1	1	1	1	1	1	18975.707	18975.707	18975.707			
sp|O14683|P5I11_HUMAN	O14683	P5I11_HUMAN	TP53I11	189	Homo sapiens OX=9606	Tumor protein p53-inducible protein 11 	1:Experimental evidence at protein level	0.9852	0.9985	1	1	1	2	2	2	68864.37	68864.37	68864.37			
sp|O95139|NDUB6_HUMAN	O95139	NDUB6_HUMAN	NDUFB6	128	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 	1:Experimental evidence at protein level	0.9852	0.9985	1	1	1	1	1	1	15310.38	15310.38	15310.38	N-term(42.0106)		
sp|P11233|RALA_HUMAN	P11233	RALA_HUMAN	RALA	206	Homo sapiens OX=9606	Ras-related protein Ral-A 	1:Experimental evidence at protein level	0.9852	0.9985	1	0	1	2	0	2	23369.791	0	23369.791	3M(15.9949)		sp|P11234|RALB_HUMAN
sp|Q13442|HAP28_HUMAN	Q13442	HAP28_HUMAN	PDAP1	181	Homo sapiens OX=9606	28 kDa heat- and acid-stable phosphoprotein 	1:Experimental evidence at protein level	0.9852	0.9985	1	1	1	1	1	1	16897.283	16897.283	16897.283	1M(15.9949)		
sp|Q8IZ83|A16A1_HUMAN	Q8IZ83	A16A1_HUMAN	ALDH16A1	802	Homo sapiens OX=9606	Aldehyde dehydrogenase family 16 member A1 	1:Experimental evidence at protein level	0.9852	0.9985	1	1	1	1	1	1	8761.698	8761.698	8761.698			
sp|O60610|DIAP1_HUMAN	O60610	DIAP1_HUMAN	DIAPH1	1272	Homo sapiens OX=9606	Protein diaphanous homolog 1 	1:Experimental evidence at protein level	0.9842	0.9984	1	1	1	2	2	2	18156.096	18156.096	18156.096	2M(15.9949)		
sp|P33241|LSP1_HUMAN	P33241	LSP1_HUMAN	LSP1	339	Homo sapiens OX=9606	Lymphocyte-specific protein 1 	1:Experimental evidence at protein level	0.9842	0.9984	1	1	1	3	3	3	10789.029	10789.029	10789.029	9M(15.9949)		
sp|P61086|UBE2K_HUMAN	P61086	UBE2K_HUMAN	UBE2K	200	Homo sapiens OX=9606	Ubiquitin-conjugating enzyme E2 K 	1:Experimental evidence at protein level	0.9842	0.9984	1	1	1	1	1	1	0	0	0			
sp|Q14151|SAFB2_HUMAN	Q14151	SAFB2_HUMAN	SAFB2	953	Homo sapiens OX=9606	Scaffold attachment factor B2 	1:Experimental evidence at protein level	0.9842	0.9984	1	0	1	1	0	1	8550.444	0	8550.444			sp|Q15424|SAFB1_HUMAN
sp|Q6FI81|CPIN1_HUMAN	Q6FI81	CPIN1_HUMAN	CIAPIN1	312	Homo sapiens OX=9606	Anamorsin 	1:Experimental evidence at protein level	0.9842	0.9984	1	1	1	1	1	1	17517.363	17517.363	17517.363			
sp|Q6UXG2|ELAP1_HUMAN	Q6UXG2	ELAP1_HUMAN	ELAPOR1	1013	Homo sapiens OX=9606	Endosome/lysosome-associated apoptosis and autophagy regulator 1 	1:Experimental evidence at protein level	0.9842	0.9984	1	1	1	3	3	3	21833.602	21833.602	21833.602			
sp|Q70IA6|MOB2_HUMAN	Q70IA6	MOB2_HUMAN	MOB2	237	Homo sapiens OX=9606	MOB kinase activator 2 	1:Experimental evidence at protein level	0.9842	0.9984	1	1	1	1	1	1	11331.602	11331.602	11331.602			
sp|Q9UHX1|PUF60_HUMAN	Q9UHX1	PUF60_HUMAN	PUF60	559	Homo sapiens OX=9606	Poly(U)-binding-splicing factor PUF60 	1:Experimental evidence at protein level	0.9840	0.9629	1	1	1	1	1	1	7856.0566	7856.0566	7856.0566	7M(15.9949)		
sp|Q96HN2|SAHH3_HUMAN	Q96HN2	SAHH3_HUMAN	AHCYL2	611	Homo sapiens OX=9606	Adenosylhomocysteinase 3 	1:Experimental evidence at protein level	0.9838	0.9990	2	0	1	4	0	3	98426.305	0	64378.113			
sp|A2RUB1|MEIOC_HUMAN	A2RUB1	MEIOC_HUMAN	MEIOC	952	Homo sapiens OX=9606	Meiosis-specific coiled-coil domain-containing protein MEIOC 	2:Experimental evidence at transcript level	0.9833	0.9751	1	1	1	4	4	4	399797.9	399797.9	399797.9			
sp|P63279|UBC9_HUMAN	P63279	UBC9_HUMAN	UBE2I	158	Homo sapiens OX=9606	SUMO-conjugating enzyme UBC9 	1:Experimental evidence at protein level	0.9833	0.9983	1	1	1	5	5	5	15702.36	15702.36	15702.36			
sp|Q05315|LEG10_HUMAN	Q05315	LEG10_HUMAN	CLC	142	Homo sapiens OX=9606	Galectin-10 	1:Experimental evidence at protein level	0.9833	0.9983	1	1	1	1	1	1	40792.26	40792.26	40792.26			
sp|P43307|SSRA_HUMAN	P43307	SSRA_HUMAN	SSR1	286	Homo sapiens OX=9606	Translocon-associated protein subunit alpha 	1:Experimental evidence at protein level	0.9823	0.9982	1	1	1	5	5	5	16139.259	16139.259	16139.259			
sp|P83881|RL36A_HUMAN	P83881	RL36A_HUMAN	RPL36A	106	Homo sapiens OX=9606	60S ribosomal protein L36a 	1:Experimental evidence at protein level	0.9823	0.9982	1	0	1	1	0	1	32477.393	0	32477.393	3C(57.0214), 8C(57.0214)		sp|Q969Q0|RL36L_HUMAN
sp|Q13618|CUL3_HUMAN	Q13618	CUL3_HUMAN	CUL3	768	Homo sapiens OX=9606	Cullin-3 	1:Experimental evidence at protein level	0.9823	0.9982	1	1	1	3	3	3	20072.05	20072.05	20072.05			
sp|Q86UE4|LYRIC_HUMAN	Q86UE4	LYRIC_HUMAN	MTDH	582	Homo sapiens OX=9606	Protein LYRIC 	1:Experimental evidence at protein level	0.9823	0.9982	1	1	1	2	2	2	95298.28	95298.28	95298.28			
sp|Q8NFU3|TSTD1_HUMAN	Q8NFU3	TSTD1_HUMAN	TSTD1	115	Homo sapiens OX=9606	Thiosulfate:glutathione sulfurtransferase 	1:Experimental evidence at protein level	0.9823	0.9982	1	1	1	2	2	2	23961.475	23961.475	23961.475			
sp|Q9C0C2|TB182_HUMAN	Q9C0C2	TB182_HUMAN	TNKS1BP1	1729	Homo sapiens OX=9606	182 kDa tankyrase-1-binding protein 	1:Experimental evidence at protein level	0.9823	0.9982	1	1	1	1	1	1	15745.418	15745.418	15745.418			
sp|Q9NPJ3|ACO13_HUMAN	Q9NPJ3	ACO13_HUMAN	ACOT13	140	Homo sapiens OX=9606	Acyl-coenzyme A thioesterase 13 	1:Experimental evidence at protein level	0.9823	0.9982	1	1	1	1	1	1	15505.096	15505.096	15505.096			
sp|Q14108|SCRB2_HUMAN	Q14108	SCRB2_HUMAN	SCARB2	478	Homo sapiens OX=9606	Lysosome membrane protein 2 	1:Experimental evidence at protein level	0.9813	0.9981	1	1	1	1	1	1	61166.938	61166.938	61166.938			
sp|Q9P0M9|RM27_HUMAN	Q9P0M9	RM27_HUMAN	MRPL27	148	Homo sapiens OX=9606	39S ribosomal protein L27, mitochondrial 	1:Experimental evidence at protein level	0.9813	0.9981	1	1	1	1	1	1	13415.237	13415.237	13415.237			
sp|P12694|ODBA_HUMAN	P12694	ODBA_HUMAN	BCKDHA	445	Homo sapiens OX=9606	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial 	1:Experimental evidence at protein level	0.9804	0.9980	1	1	1	1	1	1	18314.738	18314.738	18314.738	7M(15.9949)		
sp|P27105|STOM_HUMAN	P27105	STOM_HUMAN	STOM	288	Homo sapiens OX=9606	Stomatin 	1:Experimental evidence at protein level	0.9804	0.9980	1	1	1	1	1	1	15481.137	15481.137	15481.137	8M(15.9949)		
sp|P62314|SMD1_HUMAN	P62314	SMD1_HUMAN	SNRPD1	119	Homo sapiens OX=9606	Small nuclear ribonucleoprotein Sm D1 	1:Experimental evidence at protein level	0.9804	0.9980	1	1	1	1	1	1	6427.7183	6427.7183	6427.7183			
sp|P48059|LIMS1_HUMAN	P48059	LIMS1_HUMAN	LIMS1	325	Homo sapiens OX=9606	LIM and senescent cell antigen-like-containing domain protein 1 	1:Experimental evidence at protein level	0.9803	0.9990	1	0	1	1	0	1	17089.809	0	17089.809			
sp|P32322|P5CR1_HUMAN	P32322	P5CR1_HUMAN	PYCR1	319	Homo sapiens OX=9606	Pyrroline-5-carboxylate reductase 1, mitochondrial 	1:Experimental evidence at protein level	0.9794	0.9989	1	0	1	1	0	1	19729.84	0	19729.84			
sp|Q92905|CSN5_HUMAN	Q92905	CSN5_HUMAN	COPS5	334	Homo sapiens OX=9606	COP9 signalosome complex subunit 5 	1:Experimental evidence at protein level	0.9794	0.9979	1	1	1	2	2	2	16926.482	16926.482	16926.482			
sp|Q9UIG0|BAZ1B_HUMAN	Q9UIG0	BAZ1B_HUMAN	BAZ1B	1483	Homo sapiens OX=9606	Tyrosine-protein kinase BAZ1B 	1:Experimental evidence at protein level	0.9794	0.9979	1	1	1	5	5	5	21614.473	21614.473	21614.473			
sp|Q13148|TADBP_HUMAN	Q13148	TADBP_HUMAN	TARDBP	414	Homo sapiens OX=9606	TAR DNA-binding protein 43 	1:Experimental evidence at protein level	0.9785	0.9978	1	1	1	1	1	1	73634.03	73634.03	73634.03			
sp|Q92608|DOCK2_HUMAN	Q92608	DOCK2_HUMAN	DOCK2	1830	Homo sapiens OX=9606	Dedicator of cytokinesis protein 2 	1:Experimental evidence at protein level	0.9775	0.9977	1	1	1	1	1	1	11952.638	11952.638	11952.638			
sp|Q14012|KCC1A_HUMAN	Q14012	KCC1A_HUMAN	CAMK1	370	Homo sapiens OX=9606	Calcium/calmodulin-dependent protein kinase type 1 	1:Experimental evidence at protein level	0.9765	0.9976	1	0	1	1	0	1	19202.643	0	19202.643			sp|Q8IU85|KCC1D_HUMAN
sp|P61009|SPCS3_HUMAN	P61009	SPCS3_HUMAN	SPCS3	180	Homo sapiens OX=9606	Signal peptidase complex subunit 3 	1:Experimental evidence at protein level	0.9756	0.9975	1	1	1	2	2	2	27551.64	27551.64	27551.64			
sp|O60885|BRD4_HUMAN	O60885	BRD4_HUMAN	BRD4	1362	Homo sapiens OX=9606	Bromodomain-containing protein 4 	1:Experimental evidence at protein level	0.9746	0.9974	1	0	1	1	0	1	23309.682	0	23309.682			sp|Q15059|BRD3_HUMAN
sp|P35625|TIMP3_HUMAN	P35625	TIMP3_HUMAN	TIMP3	211	Homo sapiens OX=9606	Metalloproteinase inhibitor 3 	1:Experimental evidence at protein level	0.9746	0.9974	1	1	1	1	1	1	21523.904	21523.904	21523.904			
sp|Q7Z3B4|NUP54_HUMAN	Q7Z3B4	NUP54_HUMAN	NUP54	507	Homo sapiens OX=9606	Nucleoporin p54 	1:Experimental evidence at protein level	0.9746	0.9974	1	1	1	1	1	1	11393.412	11393.412	11393.412			
sp|P29218|IMPA1_HUMAN	P29218	IMPA1_HUMAN	IMPA1	277	Homo sapiens OX=9606	Inositol monophosphatase 1 	1:Experimental evidence at protein level	0.9727	0.9972	1	1	1	2	2	2	11343.38	11343.38	11343.38			
sp|A0A0A0MRZ8|KVD11_HUMAN	A0A0A0MRZ8	KVD11_HUMAN	IGKV3D-11	115	Homo sapiens OX=9606	Immunoglobulin kappa variable 3D-11 	3:Protein inferred from homology	0.9718	0.9971	1	0	1	1	0	1	64561.918	0	64561.918			sp|P04433|KV311_HUMAN
sp|O75251|NDUS7_HUMAN	O75251	NDUS7_HUMAN	NDUFS7	213	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial 	1:Experimental evidence at protein level	0.9718	0.9971	1	1	1	1	1	1	0	0	0	5M(15.9949)		
sp|P03915|NU5M_HUMAN	P03915	NU5M_HUMAN	MT-ND5	603	Homo sapiens OX=9606	NADH-ubiquinone oxidoreductase chain 5 	1:Experimental evidence at protein level	0.9718	0.9971	1	1	1	1	1	1	7119.252	7119.252	7119.252	1M(15.9949)		
sp|Q7Z7H8|RM10_HUMAN	Q7Z7H8	RM10_HUMAN	MRPL10	261	Homo sapiens OX=9606	39S ribosomal protein L10, mitochondrial 	1:Experimental evidence at protein level	0.9718	0.9971	1	1	1	1	1	1	21408.58	21408.58	21408.58			
sp|Q8NC56|LEMD2_HUMAN	Q8NC56	LEMD2_HUMAN	LEMD2	503	Homo sapiens OX=9606	LEM domain-containing protein 2 	1:Experimental evidence at protein level	0.9718	0.9971	1	1	1	1	1	1	35176.086	35176.086	35176.086			
sp|Q9Y3B8|ORN_HUMAN	Q9Y3B8	ORN_HUMAN	REXO2	237	Homo sapiens OX=9606	Oligoribonuclease, mitochondrial 	1:Experimental evidence at protein level	0.9718	0.9971	1	1	1	1	1	1	24806.29	24806.29	24806.29			
sp|O43681|GET3_HUMAN	O43681	GET3_HUMAN	GET3	348	Homo sapiens OX=9606	ATPase GET3 	1:Experimental evidence at protein level	0.9708	0.9970	1	1	1	4	4	4	19719.75	19719.75	19719.75			
sp|O75312|ZPR1_HUMAN	O75312	ZPR1_HUMAN	ZPR1	459	Homo sapiens OX=9606	Zinc finger protein ZPR1 	1:Experimental evidence at protein level	0.9708	0.9970	1	1	1	1	1	1	0	0	0			
sp|P00568|KAD1_HUMAN	P00568	KAD1_HUMAN	AK1	194	Homo sapiens OX=9606	Adenylate kinase isoenzyme 1 	1:Experimental evidence at protein level	0.9708	0.9970	1	1	1	1	1	1	9935.177	9935.177	9935.177			
sp|Q96FW1|OTUB1_HUMAN	Q96FW1	OTUB1_HUMAN	OTUB1	271	Homo sapiens OX=9606	Ubiquitin thioesterase OTUB1 	1:Experimental evidence at protein level	0.9708	0.9970	1	1	1	1	1	1	81274.69	81274.69	81274.69			
sp|O00469|PLOD2_HUMAN	O00469	PLOD2_HUMAN	PLOD2	737	Homo sapiens OX=9606	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 	1:Experimental evidence at protein level	0.9699	0.9969	1	1	1	1	1	1	5573.0786	5573.0786	5573.0786			
sp|A0A0C4DH38|HV551_HUMAN	A0A0C4DH38	HV551_HUMAN	IGHV5-51	117	Homo sapiens OX=9606	Immunoglobulin heavy variable 5-51 	3:Protein inferred from homology	0.9689	0.9968	1	0	1	2	0	2	12813.464	0	12813.464			sp|A0A0G2JMI3|HV692_HUMAN, sp|A0A0J9YXX1|HV5X1_HUMAN
sp|Q9P2X0|DPM3_HUMAN	Q9P2X0	DPM3_HUMAN	DPM3	92	Homo sapiens OX=9606	Dolichol-phosphate mannosyltransferase subunit 3 	1:Experimental evidence at protein level	0.9680	0.9967	1	1	1	1	1	1	21292.832	21292.832	21292.832			
sp|P01040|CYTA_HUMAN	P01040	CYTA_HUMAN	CSTA	98	Homo sapiens OX=9606	Cystatin-A 	1:Experimental evidence at protein level	0.9671	0.9966	1	1	1	1	1	1	21958.102	21958.102	21958.102			
sp|Q15125|EBP_HUMAN	Q15125	EBP_HUMAN	EBP	230	Homo sapiens OX=9606	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase 	1:Experimental evidence at protein level	0.9671	0.9966	1	1	1	1	1	1	14785.44	14785.44	14785.44			
sp|Q9BRA2|TXD17_HUMAN	Q9BRA2	TXD17_HUMAN	TXNDC17	123	Homo sapiens OX=9606	Thioredoxin domain-containing protein 17 	1:Experimental evidence at protein level	0.9671	0.9966	1	1	1	1	1	1	37269.883	37269.883	37269.883			
sp|P08294|SODE_HUMAN	P08294	SODE_HUMAN	SOD3	240	Homo sapiens OX=9606	Extracellular superoxide dismutase [Cu-Zn] 	1:Experimental evidence at protein level	0.9661	0.9965	1	1	1	1	1	1	14274.477	14274.477	14274.477			
sp|Q9BYD6|RM01_HUMAN	Q9BYD6	RM01_HUMAN	MRPL1	325	Homo sapiens OX=9606	39S ribosomal protein L1, mitochondrial 	1:Experimental evidence at protein level	0.9661	0.9965	1	1	1	1	1	1	13862.34	13862.34	13862.34			
sp|O95302|FKBP9_HUMAN	O95302	FKBP9_HUMAN	FKBP9	570	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase FKBP9 	1:Experimental evidence at protein level	0.9652	0.9964	1	1	1	1	1	1	13065.523	13065.523	13065.523			
sp|P36543|VATE1_HUMAN	P36543	VATE1_HUMAN	ATP6V1E1	226	Homo sapiens OX=9606	V-type proton ATPase subunit E 1 	1:Experimental evidence at protein level	0.9643	0.9963	1	1	1	1	1	1	11893.492	11893.492	11893.492	3M(15.9949), 7M(15.9949)		
sp|Q9UHV9|PFD2_HUMAN	Q9UHV9	PFD2_HUMAN	PFDN2	154	Homo sapiens OX=9606	Prefoldin subunit 2 	1:Experimental evidence at protein level	0.9624	0.9961	1	1	1	2	2	2	41642.883	41642.883	41642.883	1M(15.9949)		
sp|P13473|LAMP2_HUMAN	P13473	LAMP2_HUMAN	LAMP2	410	Homo sapiens OX=9606	Lysosome-associated membrane glycoprotein 2 	1:Experimental evidence at protein level	0.9577	0.9956	1	1	1	2	2	2	17800.344	17800.344	17800.344			
sp|Q9NX14|NDUBB_HUMAN	Q9NX14	NDUBB_HUMAN	NDUFB11	153	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial 	1:Experimental evidence at protein level	0.9577	0.9956	1	1	1	1	1	1	15861.903	15861.903	15861.903			
sp|A0A075B6R2|HV404_HUMAN	A0A075B6R2	HV404_HUMAN	IGHV4-4	117	Homo sapiens OX=9606	Immunoglobulin heavy variable 4-4 	3:Protein inferred from homology	0.9568	0.9955	1	0	1	1	0	1	6943.8022	0	6943.8022	12C(57.0214)		sp|A0A087WSY4|HV432_HUMAN, sp|A0A0C4DH41|HV461_HUMAN, sp|P01824|HV439_HUMAN, sp|P01825|HV459_HUMAN, sp|P06331|HV434_HUMAN, sp|P0DP06|HVD34_HUMAN, sp|P0DP07|HV431_HUMAN, sp|P0DP08|HVD82_HUMAN
sp|Q9H3U1|UN45A_HUMAN	Q9H3U1	UN45A_HUMAN	UNC45A	944	Homo sapiens OX=9606	Protein unc-45 homolog A 	1:Experimental evidence at protein level	0.9568	0.9955	1	1	1	1	1	1	3826.8643	3826.8643	3826.8643			
sp|P50281|MMP14_HUMAN	P50281	MMP14_HUMAN	MMP14	582	Homo sapiens OX=9606	Matrix metalloproteinase-14 	1:Experimental evidence at protein level	0.9560	0.9671	1	1	1	1	1	1	6245.5176	6245.5176	6245.5176			
sp|Q15008|PSMD6_HUMAN	Q15008	PSMD6_HUMAN	PSMD6	389	Homo sapiens OX=9606	26S proteasome non-ATPase regulatory subunit 6 	1:Experimental evidence at protein level	0.9559	0.9954	1	1	1	2	2	2	11720.793	11720.793	11720.793			
sp|Q96CT7|CC124_HUMAN	Q96CT7	CC124_HUMAN	CCDC124	223	Homo sapiens OX=9606	Coiled-coil domain-containing protein 124 	1:Experimental evidence at protein level	0.9550	0.9953	1	1	1	3	3	3	29525.055	29525.055	29525.055			
sp|P51398|RT29_HUMAN	P51398	RT29_HUMAN	DAP3	398	Homo sapiens OX=9606	28S ribosomal protein S29, mitochondrial 	1:Experimental evidence at protein level	0.9522	0.9950	1	1	1	1	1	1	22547.186	22547.186	22547.186			
sp|Q96DV4|RM38_HUMAN	Q96DV4	RM38_HUMAN	MRPL38	380	Homo sapiens OX=9606	39S ribosomal protein L38, mitochondrial 	1:Experimental evidence at protein level	0.9522	0.9950	1	1	1	1	1	1	14222.808	14222.808	14222.808			
sp|Q05655|KPCD_HUMAN	Q05655	KPCD_HUMAN	PRKCD	676	Homo sapiens OX=9606	Protein kinase C delta type 	1:Experimental evidence at protein level	0.9513	0.9949	1	1	1	1	1	1	18675.041	18675.041	18675.041	7M(15.9949)		
sp|Q53H96|P5CR3_HUMAN	Q53H96	P5CR3_HUMAN	PYCR3	274	Homo sapiens OX=9606	Pyrroline-5-carboxylate reductase 3 	1:Experimental evidence at protein level	0.9504	0.9948	1	1	1	1	1	1	17881.848	17881.848	17881.848	1M(15.9949)		
sp|Q9P0J0|NDUAD_HUMAN	Q9P0J0	NDUAD_HUMAN	NDUFA13	144	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 	1:Experimental evidence at protein level	0.9504	0.9948	1	1	1	1	1	1	16602.074	16602.074	16602.074			
sp|Q92747|ARC1A_HUMAN	Q92747	ARC1A_HUMAN	ARPC1A	370	Homo sapiens OX=9606	Actin-related protein 2/3 complex subunit 1A 	1:Experimental evidence at protein level	0.9468	0.9944	1	1	1	1	1	1	9634.319	9634.319	9634.319			
